filename,record number 1,record number 2,alcohol,category,country,description,designation,price,rating,cost per point,region,region coordinates ,region latitude,region longitude,subregion,subregion coordinates ,subregion latitude,subregion longitude,title,url,varietal,vintage,winery
winemag 3201 to 4000,12950,105830,13,White,France,"This is a soft, gentle and ripe Chardonnay by Laurent Perrachon, current winemaker from a Beaujolais family making wine since 1877. Lemon acidity is submerged by the warm apricot and white peach flavors. It is ready to drink.",,14,84,0.17,Beaujolais,"46.5827512, 4.4866710",46.5827512,4.486671,Beaujolais Blanc,"46.5827512, 4.4866710",46.5827512,4.486671,Domaine des Mouilles 2014  Beaujolais Blanc,https://www.winemag.com/buying-guide/domaine-mouilles-2014-chardonnay-blanc/,Chardonnay,2014,Domaine des Mouilles
winemag 11201 to 12000,12751,43700,13,White,France,,Chateau des Jacques-Grand Clos de Loyse,14,84,0.17,Beaujolais,"46.5827512, 4.4866710",46.5827512,4.486671,Beaujolais-Villages,"46.5827512, 4.4866710",46.5827512,4.486671,Louis Jadot 1999 Chateau des Jacques-Grand Clos de Loyse  (Beaujolais-Villages),https://www.winemag.com/buying-guide/louis-jadot-1999-chateau-jacques-grand-clos-loyse-chardonnay-villages/,Chardonnay,1999,Louis Jadot
winemag 4001 to 4800,4343,112756,12,White,France,"This is billed as the only Chardonnay planted in the coastal Landes region (not a difficult claim). It is soft, ripe and easygoing in character with a hint of citrus and acidity. Drink now.",Laballe Le Chardonnay des Landes,14,84,0.17,Southwest France,"43.6046520, 1.4442090",43.604652,1.444209,Cotes de Gascogne,"44.2006476, 0.5595069",44.2006476,0.5595069,Laudet 2014 Laballe Le Chardonnay des Landes Chardonnay (Cotes de Gascogne),https://www.winemag.com/buying-guide/laudet-2014-laballe-le-chardonnay-landes-cotes-gascogne/,Chardonnay,2014,Laudet
winemag 6401 to 7200,12562,167699,12.5,White,France,"Light, creamed apple fruits with a bright line of fresh acidity. The wine is exuberant in its citrus character, just broadened by an underlay of green apples.",Buissonnier,15,84,0.18,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bourgogne,"47.0525047, 4.3837215",47.0525047,4.3837215,Vignerons de Buxy 2008 Buissonnier  (Bourgogne),https://www.winemag.com/buying-guide/vignerons-buxy-2008-buissonnier-chardonnay-bourgogne/,Chardonnay,2008,Vignerons de Buxy
winemag 4001 to 4800,713,109126,13,White,France,"This wine is soft, ripe but with enough crisp fruitiness to make it refreshing. The wine dances on the palate with a light, aromatic aftertaste.",,15,84,0.18,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Uchizy,"46.4892430, 4.9130685",46.489243,4.9130685,Pierre Merguey 2013  Mâcon-Uchizy,https://www.winemag.com/buying-guide/pierre-merguey-2013-chardonnay-macon-uchizy/,Chardonnay,2013,Pierre Merguey
winemag 1601 to 2400,2339,64289,13.5,White,France,"This soft wine is full of citrus and spice flavors. A lightly zesty edge brings out the acidity. Fruity and easy to drink, it is ready now.",,15,84,0.18,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Villages,"46.3068839, 4.8287310",46.3068839,4.828731,Maison Stéphane Brocard 2016  Mâcon-Villages,https://www.winemag.com/buying-guide/maison-stephane-brocard-2016-macon-villages/,Chardonnay,2016,Maison Stéphane Brocard
winemag 1601 to 2400,2365,64315,13.5,White,France,"This soft wine is open, rounded with a balance between fruit and crisp acidity. Simple and gentle, it's ready to drink.",Tradition,15,84,0.18,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Villages,"46.3068839, 4.8287310",46.3068839,4.828731,Domaine des Deux Roches 2016 Tradition  (Mâcon-Villages),https://www.winemag.com/buying-guide/domaine-des-deux-roches-2016-tradition-macon-villages/,Chardonnay,2016,Domaine des Deux Roches
winemag 1601 to 2400,2383,64333,13.5,White,France,"This rounded, creamy wine is attractive, with rich apricots and balanced zesty acidity. It is ready to drink.",,15,84,0.18,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Villages,"46.3068839, 4.8287310",46.3068839,4.828731,Domaine des Verchéres 2016  Mâcon-Villages,https://www.winemag.com/buying-guide/domaine-des-vercheres-2016-macon-villages/,Chardonnay,2016,Domaine des Verchéres
winemag 4001 to 4800,1183,109596,13,White,France,"This is soft and fruity, with attractive acidity that cuts into the smooth texture. It does have a nutty, bitter character that shows through, giving a hard edge to the otherwise fruity wine.",Domaine des Vercheres,15,84,0.18,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Villages,"46.3068839, 4.8287310",46.3068839,4.828731,Cave des Vignerons de Mancey 2013 Domaine des Vercheres  (Mâcon-Villages),https://www.winemag.com/buying-guide/cave-vignerons-mancey-2013-domaine-vercheres-chardonnay-macon-villages/,Chardonnay,2013,Cave des Vignerons de Mancey
winemag 8001 to 8800,10038,196443,12.5,White,France,"Open, soft, creamy, along with a candied fruit character. There is freshness here, with the acidity dominant on the finish.",,15,84,0.18,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Villages,"46.3068839, 4.8287310",46.3068839,4.828731,Signé Vigneron 2008  Mâcon-Villages,https://www.winemag.com/buying-guide/signe-vigneron-2008-chardonnay-macon-villages/,Chardonnay,2008,Signé Vigneron
winemag 2401 to 3200,5534,82954,13,White,France,"The warm vineyard of Vinzelles produces a broad ripe wine. It has yellow fruits, a soft texture that is spiced with pepper. The wine is generous, rounded, smooth and ready to drink.",Solaire,15,84,0.18,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Vinzelles,"46.2705194, 4.7753823",46.2705194,4.7753823,Cave des Grands Crus Blancs 2015 Solaire  (Mâcon-Vinzelles),https://www.winemag.com/buying-guide/cave-des-grands-crus-blancs-2015-solaire-macon-vinzelles/,Chardonnay,2015,Cave des Grands Crus Blancs
winemag 7201 to 8000,10442,181213,13,White,France,Light weight but a bit flat in the mouth with notes of sour stone fruit and crunchy red apple leading into a softly spiced finish.,Réserve Spéciale,15,84,0.18,Languedoc-Roussillon,"43.5912356, 3.2583626",43.5912356,3.2583626,Vin de Pays d'Oc,"43.5912356, 3.2583626",43.5912356,3.2583626,Gérard Bertrand 2009 Réserve Spéciale Chardonnay (Vin de Pays d'Oc),https://www.winemag.com/buying-guide/gerard-bertrand-2009-reserve-speciale-chardonnay-vin-pays-doc/,Chardonnay,2009,Gérard Bertrand
winemag 9601 to 10400,1424,234080,13.5,White,France,"Very soft, very clean, a little neutral, this wine has apricot and green plum flavors, touches of toast. It is fresh, rounded and soft, neatly finished with acidity and a fruit skin texture.",Robert Skalli South of France,15,84,0.18,Languedoc-Roussillon,"43.5912356, 3.2583626",43.5912356,3.2583626,Vin de Pays d'Oc,"43.5912356, 3.2583626",43.5912356,3.2583626,Les Vins Skalli 2005 Robert Skalli South of France Chardonnay (Vin de Pays d'Oc),https://www.winemag.com/buying-guide/vins-skalli-2005-robert-south-france-chardonnay-vin-pays-doc/,Chardonnay,2005,Les Vins Skalli
winemag 12001 to 12800,12393,59084,,White,France,"Pleasant, pale, fairly thin and tart, with lemony fruit and a simple finish.",,16,84,0.19,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Louis Latour 1998  Chablis,https://www.winemag.com/buying-guide/louis-latour-1998-chardonnay-chablis/,Chardonnay,1998,Louis Latour
winemag 12001 to 12800,13000,59691,13,White,France,"Quite lean citrus, nut and anise aromas announce this crisp, briskly acidic white. The wine shows some positive aromas and flavors and has a long finish, but the lemon and vanilla elements cannot overcome the fairly piercing sharpness.",Domaine Champs Perdix,16,84,0.19,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Rully,"46.8750410, 4.7408230",46.875041,4.740823,Michel Picard 1995 Domaine Champs Perdix  (Rully),https://www.winemag.com/buying-guide/michel-picard-1995-domaine-champs-perdix-chardonnay-rully/,Chardonnay,1995,Michel Picard
winemag 9601 to 10400,6069,238725,13,White,France,"Fresh Chardonnay, lightly warm but also tinged with acidity, citrus and pear flavors. Soft, creamy and friendly. Drink now.",Le Moulin du Pont,16,84,0.19,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Saint-Véran,"46.3068839, 4.8287310",46.3068839,4.828731,Vins Auvigue 2006 Le Moulin du Pont  (Saint-Véran),https://www.winemag.com/buying-guide/vins-auvigue-2006-le-moulin-pont-chardonnay-saint-veran/,Chardonnay,2006,Vins Auvigue
winemag 3201 to 4000,12931,105811,12.5,White,France,"This textured, mineral Chardonnay has fresh apple and strong citrus flavors. It is lively, crisp and ready to drink. The producer is a member of Terroirs Originels of Beaujolais and Burgundy's Mâcon.",,17,84,0.2,Beaujolais,"46.5827512, 4.4866710",46.5827512,4.486671,Beaujolais Blanc,"46.5827512, 4.4866710",46.5827512,4.486671,Domaine Emmanuel Fellot 2014  Beaujolais Blanc,https://www.winemag.com/buying-guide/domaine-emmanuel-fellot-2014-chardonnay-blanc/,Chardonnay,2014,Domaine Emmanuel Fellot
winemag 7201 to 8000,6675,177446,,White,France,"One of the rare white wine produced in Beaujolais from Chardonnay. This is fresh with an attractive mineral content, touches of lemon and a ripe final aftertaste.",Domaine Romy,17,84,0.2,Beaujolais,"46.5827512, 4.4866710",46.5827512,4.486671,Beaujolais Blanc,"46.5827512, 4.4866710",46.5827512,4.486671,Paul Beaudet 2010 Domaine Romy  (Beaujolais Blanc),https://www.winemag.com/buying-guide/paul-beaudet-2010-domaine-romy-chardonnay-blanc/,Chardonnay,2010,Paul Beaudet
winemag 11201 to 12000,15196,46145,13,White,France,"Crisp and clean, with simple green-apple aromas. More interesting in the mouth, where it blends citrus with apple and melon. Drink now.",,17,84,0.2,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Fuissé,"46.2803540, 4.7425890",46.280354,4.742589,Domaine Vessigaud 2001  Mâcon-Fuissé,https://www.winemag.com/buying-guide/domaine-vessigaud-2001-chardonnay-macon-fuisse/,Chardonnay,2001,Domaine Vessigaud
winemag 5601 to 6400,13508,152979,13.5,White,France,"Initially closed, this wine soon reveals a crisp, zesty texture and flavors of citrus and green apple. With its minerally character, Mâcon-Fuissé is a sort of poor man's Pouilly-Fuissé, although it often shows more softness.",,17,84,0.2,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Fuissé,"46.2803540, 4.7425890",46.280354,4.742589,Domaine Luquet 2011  Mâcon-Fuissé,https://www.winemag.com/buying-guide/domaine-luquet-2011-chardonnay-macon-fuisse/,Chardonnay,2011,Domaine Luquet
winemag 8001 to 8800,5545,191950,,White,France,"Pleasant, but characterless wine, it has soft structure, some light green fruits and a final hint of toast. Screwcap.",Domaine Perraud Vieilles Vignes,17,84,0.2,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Villages,"46.3068839, 4.8287310",46.3068839,4.828731,Vignerons des Terres Secrétes 2008 Domaine Perraud Vieilles Vignes  (Mâcon-Villages),https://www.winemag.com/buying-guide/vignerons-terres-secretes-2008-domaine-perraud-vieilles-vignes-chardonnay-macon-villages/,Chardonnay,2008,Vignerons des Terres Secrétes
winemag 4001 to 4800,5630,114043,12.5,White,France,"Soft and fruity, this is a gentle, creamy wine. Almond and quince flavors are spread generously over the ripe texture. Drink now.",Buissonier,17,84,0.2,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Montagny,"45.6208850, 4.7476580",45.620885,4.747658,Vignerons de Buxy 2013 Buissonier  (Montagny),https://www.winemag.com/buying-guide/vignerons-buxy-2013-buissonier-chardonnay-montagny/,Chardonnay,2013,Vignerons de Buxy
winemag 8001 to 8800,10277,196682,12,White,France,"Lightweight wine that seems somewhat dilute with flavors of green plums, bright acidity and a very soft texture.",,17,84,0.2,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Petit Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Simonnet-Febvre 2008  Petit Chablis,https://www.winemag.com/buying-guide/simonnet-febvre-2008-chardonnay-petit-chablis/,Chardonnay,2008,Simonnet-Febvre
winemag 8001 to 8800,5520,191925,13,White,France,"Hard-edged wine, with wood flavors dominant over the steely fruit character. It is very structured, perhaps too much.",Cuvée Delaye les Pierres Grises,17,84,0.2,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Saint-Véran,"46.3068839, 4.8287310",46.3068839,4.828731,Vignerons des Terres Secrétes 2008 Cuvée Delaye les Pierres Grises  (Saint-Véran),https://www.winemag.com/buying-guide/vignerons-terres-secretes-2008-cuvee-delaye-pierres-grises-chardonnay-saint-veran/,Chardonnay,2008,Vignerons des Terres Secrétes
winemag 2401 to 3200,14599,92019,13,White,France,"Soft and fruity, this is a rounded, simple wine. It has apple and light spice and a gentle texture that is already approachable. Juicy and fresh, not a wine for aging, it is ready to drink now.",Les Enfants Terribles,17,84,0.2,Languedoc-Roussillon,"43.5912356, 3.2583626",43.5912356,3.2583626,Pays d'Oc,"43.5711623, 3.8767016",43.5711623,3.8767016,Jean-Luc and Paul Aegerter 2014 Les Enfants Terribles Chardonnay (Pays d'Oc),https://www.winemag.com/buying-guide/jean-luc-and-paul-aegerter-2014-les-enfants-terribles-chardonnay-pays-doc/,Chardonnay,2014,Jean-Luc and Paul Aegerter
winemag 3201 to 4000,12905,105785,13.5,White,France,"This Chardonnay from Marcel Grillet's horse-plowed biodynamic vineyard called Pizay is still very young, showing a candy, confected flavor that needs to calm down. It has the potential for attractive fruit from 2016.",,18,84,0.21,Beaujolais,"46.5827512, 4.4866710",46.5827512,4.486671,Beaujolais Blanc,"46.5827512, 4.4866710",46.5827512,4.486671,Domaine de la Bonne Tonne 2014  Beaujolais Blanc,https://www.winemag.com/buying-guide/domaine-bonne-tonne-2014-chardonnay-blanc/,Chardonnay,2014,Domaine de la Bonne Tonne
winemag 3201 to 4000,12940,105820,12.5,White,France,"This Chardonnay is soft, with attractive and gentle green fruit and sliced-apple flavors. A tang of lemon juice gives extra freshness.",,18,84,0.21,Beaujolais,"46.5827512, 4.4866710",46.5827512,4.486671,Beaujolais Blanc,"46.5827512, 4.4866710",46.5827512,4.486671,Domaine Dupeuble Pére et Fils 2014  Beaujolais Blanc,https://www.winemag.com/buying-guide/domaine-dupeuble-pere-fils-2014-chardonnay-blanc/,Chardonnay,2014,Domaine Dupeuble Pére et Fils
winemag 6401 to 7200,4439,159576,13,White,France,"Fresh and fruity, this has a ripe apricot character that contrasts the mineral acidity and bright fruit character. The wine dances lightly and is now ready to drink.",,18,84,0.21,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bourgogne,"47.0525047, 4.3837215",47.0525047,4.3837215,Michel Picard 2009  Bourgogne,https://www.winemag.com/buying-guide/michel-picard-2009-chardonnay-bourgogne/,Chardonnay,2009,Michel Picard
winemag 6401 to 7200,4604,159741,13,White,France,"While the creamy fruit is attractive, this is a light wine, with a touch of pear and apple flavors.",Tiserny,18,84,0.21,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bourgogne,"47.0525047, 4.3837215",47.0525047,4.3837215,L. Tramier & Fils 2010 Tiserny  (Bourgogne),https://www.winemag.com/buying-guide/l-tramier-fils-2010-tiserny-chardonnay-bourgogne/,Chardonnay,2010,L. Tramier & Fils
winemag 7201 to 8000,2837,173608,12,White,France,"A light and softly fruity wine, its acidity giving a lift to the yellow fruits and toast that rounds out the acidity. Clean and attractive.",,18,84,0.21,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bourgogne,"47.0525047, 4.3837215",47.0525047,4.3837215,Louis Chevallier 2009  Bourgogne,https://www.winemag.com/buying-guide/louis-chevallier-2009-chardonnay-bourgogne/,Chardonnay,2009,Louis Chevallier
winemag 11201 to 12000,15192,46141,12.5,White,France,"A hint of sulfur on the nose doesn't stop some green apple and pear aromas from making a positive impression. But the wine is light in weight, featuring a hint of sweetness to the underlying flavors of underripe fruit.",,18,84,0.21,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Christian Moreau Pére et Fils 2001  Chablis,https://www.winemag.com/buying-guide/domaine-christian-moreau-pere-fils-2001-chardonnay-chablis/,Chardonnay,2001,Domaine Christian Moreau Pére et Fils
winemag 8001 to 8800,10263,196668,12.5,White,France,"Soft and broad, a little unfocused, the fruit showing pear juice and green apple skins. It feels light, juicy, missing concentration, and there's a caramel toast aftertaste.",Buissonnier Côte Chalonnaise Chardonnay,18,84,0.21,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Côte Chalonnaise,"46.7800408, 4.7409998",46.7800408,4.7409998,Vignerons de Buxy 2008 Buissonnier Côte Chalonnaise Chardonnay  (Côte Chalonnaise),https://www.winemag.com/buying-guide/vignerons-buxy-2008-buissonnier-cote-chalonnaise-chardonnay-cote-chalonnaise/,Chardonnay,2008,Vignerons de Buxy
winemag 7201 to 8000,12539,183310,12.5,White,France,"Fresh, bright wine that feels light in texture and weight. That makes it suited for shellfish rather than more intense dishes. Attractive, ready to drink.",,18,84,0.21,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Hautes Cotes de Nuits,"47.1374979, 4.9504852",47.1374979,4.9504852,Manuel Olivier 2008  Hautes Cotes de Nuits,https://www.winemag.com/buying-guide/manuel-olivier-2008-chardonnay-hautes-cotes-nuits/,Chardonnay,2008,Manuel Olivier
winemag 2401 to 3200,11095,88515,13,White,France,This tight wine lacks fruit. Touches of apple and citrus are lost in the austere texture. No artificial yeasts were used during vinification in stainless steel and large oak barrels.,,18,84,0.21,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Macon-Bussiéres,"46.3380260, 4.7074620",46.338026,4.707462,Joseph Drouhin 2014  Macon-Bussiéres,https://www.winemag.com/buying-guide/joseph-drouhin-2014-macon-bussieres/,Chardonnay,2014,Joseph Drouhin
winemag 1601 to 2400,2370,64320,13.5,White,France,"This soft, light wine has hints of citrus and acidity. It is fruity, crisp and bright with orange zest at the end. Drink now.",Les Charmes,18,84,0.21,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Lugny,"46.4716720, 4.8098200",46.471672,4.80982,Patriarche Pére et Fils 2016 Les Charmes  (Mâcon-Lugny),https://www.winemag.com/buying-guide/patriarche-pere-et-fils-2016-les-charmes-macon-lugny/,Chardonnay,2016,Patriarche Pére et Fils
winemag 11201 to 12000,12227,43176,13,White,France,,Premier Cru,19,84,0.23,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Montagny,"45.6208850, 4.7476580",45.620885,4.747658,Château de Davenay 1998 Premier Cru  (Montagny),https://www.winemag.com/buying-guide/chateau-davenay-1998-premier-cru-chardonnay-montagny/,Chardonnay,1998,Château de Davenay
winemag 7201 to 8000,2804,173575,13,White,France,"Attractive rich Chardonnay, balancing creamy fruit flavors against acidity. It does have some freshness, the acidity giving an apple edge to the softness. For drinking now.",Les Chapitres de Jaffelin,20,84,0.24,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bourgogne,"47.0525047, 4.3837215",47.0525047,4.3837215,Jaffelin 2009 Les Chapitres de Jaffelin  (Bourgogne),https://www.winemag.com/buying-guide/jaffelin-2009-chapitres-chardonnay-bourgogne/,Chardonnay,2009,Jaffelin
winemag 10401 to 11200,15343,30605,12.5,White,France,,Cuvée LC,20,84,0.24,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,La Chablisienne 2003 Cuvée LC  (Chablis),https://www.winemag.com/buying-guide/chablisienne-2003-cuvee-lc-chardonnay-chablis/,Chardonnay,2003,La Chablisienne
winemag 11201 to 12000,15173,46122,12.5,White,France,"This is fairly big and full-bodied for Chablis, with a golden hue and aromas of dried spices that suggest it might have seen a little time in oak. The fruit takes a back seat to notes of earth and spice.",,20,84,0.24,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Michel Picard 2001  Chablis,https://www.winemag.com/buying-guide/michel-picard-2001-chardonnay-chablis/,Chardonnay,2001,Michel Picard
winemag 7201 to 8000,2367,173138,12.5,White,France,"Soft and rounded, almost with some sweetness, this is a light, simple wine. It has some apple and melon flavors, lined with acidity. Drink now.",,20,84,0.24,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Jaffelin 2009  Chablis,https://www.winemag.com/buying-guide/jaffelin-2009-chardonnay-chablis/,Chardonnay,2009,Jaffelin
winemag 9601 to 10400,14457,247113,12.5,White,France,"This has some freshness, with red-apple flavors, light and green. There's a spoiling touch of sulfur, probably the result of recent bottling.",Chablis Premier Cru,20,84,0.24,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Labouré-Roi 2005 Chablis Premier Cru  (Chablis),https://www.winemag.com/buying-guide/laboure-roi-2005-chablis-premier-cru-chardonnay-chablis/,Chardonnay,2005,Labouré-Roi
winemag 2401 to 3200,11047,88467,13,White,France,"This wine offers attractive citrus and yellow-fruit flavors. It is fresh, with a richer backdrop of perfumed fruit. The texture brings out the ripeness.",,20,84,0.24,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon,"46.3068839, 4.8287310",46.3068839,4.828731,Christophe Cordier 2014  Mâcon,https://www.winemag.com/buying-guide/christophe-cordier-2014-macon/,Chardonnay,2014,Christophe Cordier
winemag 7201 to 8000,2366,173137,13,White,France,"Mâcon-Péronne is one of the smaller Mâcon villages, producing soft, apple and cream wines. There is an attractive touch of bright citrus acidity to go with this rounded, open wine.",Les Villages de Jaffelin,20,84,0.24,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Péronne,"46.4386910, 4.8098300",46.438691,4.80983,Jaffelin 2009 Les Villages de Jaffelin  (Mâcon-Péronne),https://www.winemag.com/buying-guide/jaffelin-2009-villages-chardonnay-macon-peronne/,Chardonnay,2009,Jaffelin
winemag 1 to 800,5744,5744,13,White,France,"This wine is herbal, almost too crisp, with tight citrus flavors. The taste of lemon dominates, giving a wine packed with acidity.",Lemoir,20,84,0.24,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Villages,"46.3068839, 4.8287310",46.3068839,4.828731,Jean-Claude Debeaune 2017 Lemoir  (Mâcon-Villages),https://www.winemag.com/buying-guide/jean-claude-debeaune-2017-lemoir-macon-villages/,Chardonnay,2017,Jean-Claude Debeaune
winemag 1 to 800,5758,5758,12.5,White,France,"Smooth and round, this wine has hints of yellow fruits, touches of citrus and simple bright fruitiness. Drink now.",,20,84,0.24,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Villages,"46.3068839, 4.8287310",46.3068839,4.828731,Georges Duboeuf 2017  Mâcon-Villages,https://www.winemag.com/buying-guide/georges-duboeuf-2017-macon-villages/,Chardonnay,2017,Georges Duboeuf
winemag 1601 to 2400,2340,64290,13.5,White,France,"Bright and fruity, this wine is light, crisp and shot through with acidity. Lively and tangy, it's ready to drink now.",,20,84,0.24,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Villages,"46.3068839, 4.8287310",46.3068839,4.828731,Domaine Perraud 2016  Mâcon-Villages,https://www.winemag.com/buying-guide/domaine-perraud-2016-macon-villages/,Chardonnay,2016,Domaine Perraud
winemag 1601 to 2400,2358,64308,13,White,France,"This soft, gentle wine has some attractive citrus and apple fruits. Easy to drink, it offers a crisp tangy aftertaste. It is not a wine for aging, so drink now.",Collection,20,84,0.24,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Villages,"46.3068839, 4.8287310",46.3068839,4.828731,L. Tramier & Fils 2016 Collection  (Mâcon-Villages),https://www.winemag.com/buying-guide/l-tramier-fils-2016-collection-macon-villages/,Chardonnay,2016,L. Tramier & Fils
winemag 4801 to 5600,5839,129732,13.5,White,France,"This soft, open wine has a light fruit character with attractive acidity and a crisp aftertaste. Drink now.",Les Tilles,20,84,0.24,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Villages,"46.3068839, 4.8287310",46.3068839,4.828731,Jean-Marie Challand 2012 Les Tilles  (Mâcon-Villages),https://www.winemag.com/buying-guide/jean-marie-challand-2012-tilles-chardonnay-macon-villages/,Chardonnay,2012,Jean-Marie Challand
winemag 8801 to 9600,4944,221925,13,White,France,"Very light, flavored with fruit drops and pear juice, this feels soft, verging on dilute. Yes, there are some easy fruity flavors, but the acidity is missing and the wine is unstructured. Imported by Wilson Daniels Ltd.",,20,84,0.24,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Villages,"46.3068839, 4.8287310",46.3068839,4.828731,Joseph Faiveley 2006  Mâcon-Villages,https://www.winemag.com/buying-guide/joseph-faiveley-2006-chardonnay-macon-villages/,Chardonnay,2006,Joseph Faiveley
winemag 11201 to 12000,15202,46151,13,White,France,"Citrusy and crisp, with limes playing a dominant role in the aromas and flavors. Light and refreshing.",,20,84,0.24,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,F. Chauvenet 2001  Pouilly-Fuissé,https://www.winemag.com/buying-guide/f-chauvenet-2001-chardonnay-pouilly-fuisse/,Chardonnay,2001,F. Chauvenet
winemag 2401 to 3200,10967,88387,13,White,France,"Warm and round, this has a generous character, while missing some of the attractive crispness of the vintage. It is ready to drink now, soft and fruity.",,20,84,0.24,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Saint-Véran,"46.3068839, 4.8287310",46.3068839,4.828731,Château La Greffiére 2014  Saint-Véran,https://www.winemag.com/buying-guide/chateau-la-greffiere-2014-saint-veran/,Chardonnay,2014,Château La Greffiére
winemag 4801 to 5600,5882,129775,12.5,White,France,"Tight, acidic and very crisp, it's propelled forward by lemon zest and grapefruit flavors. It is bright, fruity and light in texture.",,20,84,0.24,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Saint-Véran,"46.3068839, 4.8287310",46.3068839,4.828731,Pierre André 2012  Saint-Véran,https://www.winemag.com/buying-guide/pierre-andre-2012-chardonnay-saint-veran/,Chardonnay,2012,Pierre André
winemag 8001 to 8800,5546,191951,12.5,White,France,"Thin, dilute wine. It has clean fruit, some white pear juice, light acidity, but boring.",,20,84,0.24,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Saint-Véran,"46.3068839, 4.8287310",46.3068839,4.828731,Louis Max 2008  Saint-Véran,https://www.winemag.com/buying-guide/louis-max-2008-chardonnay-saint-veran/,Chardonnay,2008,Louis Max
winemag 4001 to 4800,1155,109568,13,White,France,"An ill-defined wine, closed and tight, this just hints at fruit without showing much intensity. The aftertaste has some bright lemon zest texture.",,20,84,0.24,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Viré-Clessé,"46.4489132, 4.8490114",46.4489132,4.8490114,Seguin-Manuel 2013  Viré-Clessé,https://www.winemag.com/buying-guide/seguin-manuel-2013-chardonnay-vire-clesse/,Chardonnay,2013,Seguin-Manuel
winemag 8801 to 9600,12360,229341,13.5,White,France,This example shows a bit more character than many Pays d'Oc Chardonnays. Pretty scents of lemon and honeysuckle lead to a palate with above-average concentration and lovely lemon meringue pie flavors. Tangy acidity renders this a good choice for salmon.,South of France,20,84,0.24,Languedoc-Roussillon,"43.5912356, 3.2583626",43.5912356,3.2583626,Vin de Pays d'Oc,"43.5912356, 3.2583626",43.5912356,3.2583626,Robert Skalli 2005 South of France Chardonnay (Vin de Pays d'Oc),https://www.winemag.com/buying-guide/robert-skalli-2005-south-france-chardonnay-vin-pays-doc/,Chardonnay,2005,Robert Skalli
